x_coordinate,y_coordinate,Azimuth,Elevation,Beam Strength(dB),Beam Number
6.0,5.0,136.79313418473012,84.05684426154784,-23.0,4.0
1.0,3.0,7.948617509516783,47.76740745873015,-25.0,0.0
5.0,0.0,15.998573874828711,55.89224698380707,-21.0,0.0
3.0,6.0,8.104912556479306,28.82092474182556,-20.0,0.0
2.0,5.0,13.790552693684349,57.03861922362479,-30.0,0.0
2.0,7.0,308.9979783775872,51.36126844792836,-27.0,10.0
4.0,5.0,109.03831787791928,45.94970389175182,-29.0,3.0
2.0,6.0,152.15475336385822,13.304686492965871,-27.0,5.0
1.0,6.0,256.8222365698356,39.42567310648077,-21.0,8.0
5.0,3.0,210.83170383815101,83.90424890765881,-22.0,7.0
4.0,7.0,206.72388380298534,67.41233219297582,-24.0,6.0
4.0,4.0,323.91101219057856,74.53459018374757,-20.0,10.0
6.0,2.0,249.66491827798436,6.161714190314992,-28.0,8.0
2.0,1.0,326.71730879162845,10.146374455554476,-22.0,10.0
3.0,0.0,252.98747903849426,13.451794376409383,-22.0,8.0
4.0,5.0,47.38267969902072,37.800517111939094,-23.0,1.0
1.0,0.0,98.85672787488566,40.972626895159685,-25.0,3.0
5.0,2.0,98.8787062525699,34.12879427123938,-28.0,3.0
3.0,7.0,74.34291087580465,20.42144119263706,-28.0,2.0
0.0,7.0,360.3647238993872,31.512182332060565,-26.0,12.0
1.0,4.0,153.94437695926325,24.896709388717447,-25.0,5.0
3.0,3.0,208.138549962255,65.92113406637634,-21.0,6.0
6.0,5.0,218.56722568689491,57.94457295976659,-26.0,7.0
5.0,7.0,282.88741216018093,84.799198274692,-29.0,9.0
1.0,2.0,344.4394068242721,43.14713720099176,-24.0,11.0
5.0,6.0,218.22646209166078,51.86741861187233,-27.0,7.0
1.0,3.0,313.46501880227976,6.449061673346682,-23.0,10.0
0.0,4.0,237.3012463326118,12.54236657794488,-30.0,7.0
6.0,3.0,51.57446402881958,44.42546160840426,-26.0,1.0
7.0,6.0,241.4281726934549,13.753899952886163,-22.0,8.0
2.0,2.0,119.09515690363213,85.40451768556082,-21.0,3.0
7.0,0.0,199.10792901314156,19.715688602255987,-28.0,6.0
3.0,4.0,22.992058177526864,6.997538740992843,-26.0,0.0
4.0,5.0,136.56185296364208,87.44688148081008,-21.0,4.0
0.0,6.0,71.61252420634648,84.36589670002863,-26.0,2.0
4.0,5.0,183.41210232434526,83.24081526287384,-23.0,6.0
4.0,6.0,138.3620528909315,55.521613337502735,-25.0,4.0
0.0,7.0,134.27518455035033,29.748488105638888,-21.0,4.0
5.0,0.0,226.59796236500523,86.26692321147867,-25.0,7.0
7.0,1.0,217.0721120011642,10.37654471988242,-20.0,7.0
5.0,3.0,142.5855926031539,30.936162843874484,-21.0,4.0
0.0,2.0,287.1603666601577,32.5841044183059,-28.0,9.0
1.0,5.0,125.07146566028663,31.942863808736565,-29.0,4.0
7.0,6.0,256.6380192293136,52.10657639553203,-23.0,8.0
3.0,1.0,216.80023476835444,77.53857232428194,-26.0,7.0
6.0,7.0,202.62157183144254,71.07325720327411,-30.0,6.0
5.0,7.0,320.3174006156177,54.355278205843746,-20.0,10.0
7.0,0.0,31.428788919543443,10.36881010482403,-29.0,1.0
4.0,0.0,288.41191670054974,60.86234370554549,-20.0,9.0
2.0,5.0,321.9957772745235,71.83708361482749,-25.0,10.0
4.0,1.0,311.61163004072574,47.68243033749597,-22.0,10.0
0.0,1.0,24.979472169730933,22.061701707414414,-25.0,0.0
7.0,4.0,179.768770956122,52.30406742917307,-21.0,5.0
0.0,0.0,197.8085687749317,26.738614542054922,-21.0,6.0
6.0,6.0,247.30389316222096,61.853608020367,-20.0,8.0
3.0,6.0,101.45059185214149,13.8115415457421,-22.0,3.0
2.0,4.0,12.181746214480158,33.47101405665599,-23.0,0.0
6.0,7.0,315.17667665830214,76.86848799418502,-30.0,10.0
0.0,1.0,359.4694243103723,47.30735325802013,-25.0,11.0
6.0,7.0,264.4783592862734,70.17416427533605,-28.0,8.0
0.0,0.0,289.8518238529441,89.76648456803863,-28.0,9.0
2.0,6.0,127.68357352197087,50.59417723490368,-28.0,4.0
0.0,0.0,252.90008089721798,89.82878793710223,-23.0,8.0
1.0,4.0,341.4493940516719,6.303089529860171,-20.0,11.0
5.0,3.0,297.4272553188219,33.4671836564492,-24.0,9.0
3.0,2.0,30.587134425660704,33.42445495745689,-27.0,1.0
2.0,5.0,197.97619202347803,87.83182597078148,-29.0,6.0
4.0,5.0,10.557470965657176,8.459012746729103,-22.0,0.0
0.0,6.0,268.9236996481919,10.449933075345626,-22.0,8.0
2.0,1.0,311.6505332443954,34.54824416248371,-23.0,10.0
0.0,2.0,191.72117330891052,2.4162751604799615,-25.0,6.0
1.0,7.0,201.98105365317798,83.07773648361045,-23.0,6.0
5.0,7.0,18.96613449403583,51.540041631687444,-29.0,0.0
7.0,6.0,210.64002585666702,41.514120271911835,-27.0,7.0
2.0,7.0,121.27558006078414,18.140117521466614,-21.0,4.0
0.0,4.0,21.628533550851383,36.72617639337763,-29.0,0.0
6.0,7.0,353.2999413137961,57.769964786768206,-26.0,11.0
6.0,1.0,355.8851804323106,8.654613192096159,-28.0,11.0
5.0,1.0,265.1314173232971,51.20483542153684,-28.0,8.0
7.0,0.0,103.17285022567944,76.10496093323694,-21.0,3.0
0.0,5.0,239.1016362826694,66.08043053557647,-22.0,7.0
5.0,0.0,288.46005283583486,80.78370180738202,-24.0,9.0
6.0,2.0,56.97016973135923,8.247885383975087,-28.0,1.0
2.0,6.0,283.01437630036213,57.2417767566586,-26.0,9.0
6.0,0.0,201.73867647452914,75.82637120186244,-23.0,6.0
0.0,7.0,252.2249194910499,11.777932437419581,-25.0,8.0
6.0,2.0,78.6146596240871,87.60958644141542,-29.0,2.0
2.0,2.0,228.24741980836865,7.260633856663886,-23.0,7.0
5.0,5.0,22.882763420935934,1.4343735955184234,-28.0,0.0
1.0,7.0,116.51268838761902,68.45749081709054,-23.0,3.0
0.0,0.0,288.8194015338654,77.22208015269194,-27.0,9.0
4.0,6.0,172.93185362316763,72.12609763662007,-29.0,5.0
6.0,7.0,336.33088320504487,70.07492880990984,-25.0,11.0
4.0,7.0,60.08439716755466,34.60455548234797,-21.0,2.0
2.0,6.0,42.86086447258243,33.97539021756483,-24.0,1.0
1.0,3.0,20.761300222809258,78.98787480661125,-20.0,0.0
5.0,0.0,124.7425720586687,56.297810028833915,-26.0,4.0
2.0,7.0,223.34499558927126,30.776595910447117,-30.0,7.0
5.0,5.0,19.603694195069913,84.72635023777477,-30.0,0.0
5.0,5.0,60.37002222150079,65.61867302970451,-26.0,2.0
7.0,5.0,321.8645531559846,28.11775625730005,-27.0,10.0
1.0,2.0,303.86192903888013,61.00996367262782,-26.0,10.0
4.0,5.0,184.4436014224875,28.799639571808843,-24.0,6.0
2.0,4.0,167.21316089730095,7.838575815516387,-26.0,5.0
4.0,6.0,255.49828208738816,64.08357190632418,-24.0,8.0
4.0,1.0,68.01736984705886,43.05534747069771,-20.0,2.0
2.0,4.0,99.7518356792391,11.289832555506662,-23.0,3.0
6.0,7.0,291.4471908452842,72.53715527468623,-28.0,9.0
0.0,1.0,62.854637765301504,25.528039803043114,-22.0,2.0
4.0,4.0,196.32682314009747,38.198805064305944,-30.0,6.0
1.0,2.0,122.97515669465176,66.15921559987021,-27.0,4.0
6.0,4.0,335.35195568239726,48.22227079783307,-21.0,11.0
4.0,3.0,59.93350898843125,83.24122730802891,-26.0,1.0
2.0,2.0,245.05326169630453,74.64312098363614,-24.0,8.0
1.0,5.0,112.28309696339103,4.544163861791888,-26.0,3.0
7.0,6.0,184.62097464325802,52.54828457813128,-26.0,6.0
6.0,6.0,92.76641505750848,8.909158792702929,-20.0,3.0
4.0,7.0,17.68276022843456,67.58239454839587,-22.0,0.0
3.0,6.0,58.50563142111726,70.97078917188348,-20.0,1.0
1.0,1.0,359.72559819990215,21.86639430954279,-23.0,11.0
2.0,1.0,347.55747787961184,88.24884565190492,-26.0,11.0
4.0,6.0,206.2847661013666,16.327716379355294,-26.0,6.0
3.0,7.0,197.1071866316267,7.621713040980636,-28.0,6.0
1.0,4.0,265.45918604657317,1.7816876251045333,-20.0,8.0
2.0,1.0,37.544344572492285,18.01363961223229,-26.0,1.0
6.0,2.0,73.7371749086633,40.03716129905709,-25.0,2.0
4.0,4.0,351.4714670117206,45.95054953977633,-27.0,11.0
7.0,5.0,280.83664081012336,62.53052143703215,-25.0,9.0
2.0,4.0,23.930461902766407,9.59811181967325,-21.0,0.0
6.0,6.0,216.75866872922992,60.474931769631134,-21.0,7.0
7.0,0.0,115.36297368464564,86.50623277033716,-28.0,3.0
1.0,7.0,77.37432832658922,42.963735847018526,-22.0,2.0
0.0,4.0,330.2700287068235,5.12541524654681,-23.0,11.0
4.0,6.0,329.6837043179264,70.28167528675766,-25.0,10.0
2.0,6.0,228.1650799579339,40.746566386815175,-28.0,7.0
4.0,2.0,70.77499682564692,10.833643373734285,-20.0,2.0
3.0,0.0,288.7599044205015,70.06638841165436,-26.0,9.0
3.0,7.0,1.289147259456131,64.19616671714033,-29.0,0.0
4.0,3.0,279.0743722094514,63.32715900183545,-21.0,9.0
0.0,0.0,306.5228369726232,26.47074092877678,-21.0,10.0
5.0,3.0,278.32360290478476,67.89802406071003,-24.0,9.0
2.0,1.0,164.10448979085598,18.988379836848736,-21.0,5.0
7.0,6.0,205.29389489890204,47.28561017953672,-27.0,6.0
1.0,1.0,320.14513822439886,27.606046227662286,-29.0,10.0
0.0,3.0,162.56590314707677,5.726046290507979,-28.0,5.0
2.0,0.0,42.56981615115933,78.15596459980942,-29.0,1.0
1.0,6.0,335.9096494835446,3.03418177570559,-20.0,11.0
4.0,0.0,237.51317373357847,20.684055280706826,-24.0,7.0
4.0,3.0,46.95006705025795,51.135669791013406,-27.0,1.0
7.0,1.0,326.8729114756441,30.20331940339125,-26.0,10.0
6.0,3.0,253.82847783485778,53.20013073221167,-24.0,8.0
1.0,1.0,10.743394832243043,31.14064596112149,-24.0,0.0
2.0,1.0,93.31391855097363,34.67680945743678,-20.0,3.0
7.0,6.0,159.65415446346205,36.96401869236157,-30.0,5.0
3.0,1.0,163.19735137896245,40.91375887619155,-27.0,5.0
6.0,5.0,106.6926907276707,58.75719717105185,-26.0,3.0
7.0,0.0,266.5368512451173,25.745786965545005,-24.0,8.0
7.0,2.0,84.18659243277594,14.372169575611881,-27.0,2.0
2.0,7.0,145.12029188041996,71.11962512551091,-20.0,4.0
6.0,2.0,130.82225206704567,17.471176329382352,-22.0,4.0
2.0,0.0,359.6329775346148,51.4827998751029,-25.0,11.0
2.0,3.0,4.463390864327294,22.07041872065587,-20.0,0.0
0.0,1.0,345.85808542464594,45.50745690684308,-29.0,11.0
6.0,3.0,269.2272786267164,72.70434483666499,-26.0,8.0
4.0,2.0,102.84139444282661,21.4009314184319,-27.0,3.0
2.0,6.0,253.80341774326726,65.01005630449147,-25.0,8.0
1.0,4.0,152.32268408414322,50.02326261917062,-27.0,5.0
2.0,4.0,275.9886606558341,67.22000084745056,-20.0,9.0
7.0,0.0,298.2262834990213,15.680871884047624,-20.0,9.0
2.0,2.0,162.25200532778675,57.57506079663664,-27.0,5.0
7.0,5.0,44.943591039505414,73.48210544189548,-22.0,1.0
1.0,4.0,54.501251223876935,53.85959066799966,-21.0,1.0
1.0,4.0,75.26001935516153,60.079694363947716,-27.0,2.0
4.0,7.0,245.35338679593787,23.614075233026593,-30.0,8.0
7.0,5.0,140.51456768044332,83.7292252141717,-28.0,4.0
7.0,2.0,87.84253508063107,89.96711924779241,-20.0,2.0
1.0,6.0,162.1603814245432,4.423247769005812,-21.0,5.0
5.0,0.0,272.80441607271035,14.782241436010372,-22.0,9.0
3.0,0.0,23.6142410443746,31.904188272181003,-24.0,0.0
0.0,3.0,84.42501434059427,6.646195739474433,-21.0,2.0
1.0,1.0,2.5130352163736487,43.27957832963068,-30.0,0.0
3.0,4.0,267.42701146121107,80.23811448570957,-29.0,8.0
3.0,7.0,360.78575717162795,34.38157814845586,-24.0,12.0
4.0,3.0,244.8987015356582,81.16431240140763,-22.0,8.0
3.0,3.0,42.17192204119906,75.06756501935017,-29.0,1.0
7.0,2.0,359.1730043127542,4.500403417351809,-27.0,11.0
3.0,1.0,53.99442193028172,14.020466066763984,-24.0,1.0
1.0,4.0,211.07927851749332,74.5219842362808,-21.0,7.0
0.0,2.0,295.7769936948756,83.406477563652,-26.0,9.0
1.0,6.0,99.93480027644301,37.4491264145474,-23.0,3.0
1.0,3.0,311.18382918655846,15.326100259390634,-26.0,10.0
7.0,7.0,352.10769850777973,13.682455375450663,-21.0,11.0
2.0,6.0,47.578983559637464,37.77979133614394,-26.0,1.0
6.0,0.0,18.868707720754383,57.2316317615397,-23.0,0.0
4.0,1.0,41.926674567537965,21.17755737276138,-24.0,1.0
5.0,2.0,74.90280763076446,40.30584595986479,-20.0,2.0
5.0,7.0,313.94552940128665,55.24082723005673,-27.0,10.0
5.0,0.0,143.13788182122795,19.752811006698952,-30.0,4.0
3.0,4.0,190.36610028227364,47.991796607972496,-23.0,6.0
6.0,7.0,193.11069346947085,80.73951034713157,-30.0,6.0
5.0,3.0,338.2908169556129,2.941809728198864,-28.0,11.0
0.0,4.0,67.5722363983211,16.97066134686987,-30.0,2.0
7.0,5.0,179.06293724016354,18.934420666514903,-27.0,5.0
5.0,4.0,302.43898876414306,73.25969037183393,-20.0,10.0
7.0,7.0,127.78851903769788,1.8889386228407101,-25.0,4.0
7.0,4.0,132.67443552858867,64.15882878126045,-28.0,4.0
7.0,1.0,184.6530634549587,0.6504365102430432,-30.0,6.0
6.0,2.0,327.4933627239597,64.03688538761918,-27.0,10.0
3.0,1.0,104.59839723858859,38.32067972511161,-28.0,3.0
5.0,6.0,88.14085406816993,89.28195194635389,-23.0,2.0
6.0,5.0,32.94668941511081,71.62093251406071,-20.0,1.0
6.0,7.0,25.35975446459763,88.36959036435714,-30.0,0.0
0.0,1.0,66.98044174913032,7.094942633300977,-30.0,2.0
7.0,7.0,219.26023582522032,17.264531964917975,-20.0,7.0
2.0,1.0,154.55964156620297,63.80421300309075,-21.0,5.0
0.0,7.0,126.33569623155886,65.47978575462318,-29.0,4.0
2.0,5.0,91.53225008340426,72.40980822362152,-27.0,3.0
5.0,5.0,268.96033761408995,74.8099522006727,-22.0,8.0
5.0,6.0,358.2368579378674,89.41443088936421,-21.0,11.0
0.0,4.0,343.9790807085771,86.0831363526585,-24.0,11.0
3.0,0.0,43.09833077167128,57.28384648933945,-22.0,1.0
6.0,4.0,166.10431258038932,66.10073871624981,-29.0,5.0
6.0,6.0,330.28224297613446,57.275322770280575,-25.0,11.0
4.0,4.0,85.58272319804463,25.94966644854903,-25.0,2.0
3.0,6.0,159.96793839932343,84.82632978891537,-22.0,5.0
1.0,0.0,35.33996835725771,87.4768751058831,-22.0,1.0
0.0,7.0,239.5967846287395,61.150652159970996,-29.0,7.0
7.0,7.0,282.573520720889,64.03351906893197,-30.0,9.0
4.0,4.0,116.6811143305451,27.071765399479737,-28.0,3.0
0.0,6.0,105.23396596324532,64.64954145824302,-24.0,3.0
1.0,7.0,171.3868733882971,16.70787928011054,-23.0,5.0
5.0,7.0,68.80334854124803,32.58297939326283,-27.0,2.0
5.0,5.0,184.3312472439645,60.3316814905555,-20.0,6.0
1.0,0.0,123.25175381435763,56.84842532385054,-23.0,4.0
5.0,3.0,299.7016672549027,22.815334227428977,-29.0,9.0
6.0,6.0,260.4621049769035,47.095250113410145,-23.0,8.0
6.0,5.0,245.29615221097623,84.31656485006613,-24.0,8.0
0.0,3.0,259.67867804471337,58.253277984769916,-25.0,8.0
5.0,5.0,6.573620330541003,28.075285627928103,-22.0,0.0
6.0,6.0,152.85528565276456,72.4818573357808,-22.0,5.0
1.0,1.0,148.9831753113502,46.546709620798765,-23.0,4.0
4.0,0.0,236.6792820318162,66.57305115324982,-21.0,7.0
7.0,3.0,297.32049006748605,48.3234691976907,-29.0,9.0
4.0,3.0,241.14060730333298,72.60324423627104,-21.0,8.0
2.0,5.0,143.94639517275766,43.94760288067453,-28.0,4.0
7.0,6.0,149.91450359282655,72.67514191168559,-21.0,4.0
4.0,7.0,301.7978181130192,5.396836189927129,-23.0,10.0
4.0,1.0,359.998895131756,38.478064763221674,-20.0,11.0
5.0,4.0,225.87402574373175,35.59393354862154,-28.0,7.0
0.0,3.0,2.388266105086783,18.72206115494403,-23.0,0.0
7.0,7.0,318.0980932573522,7.080232676897548,-25.0,10.0
4.0,0.0,214.12214805803887,68.91011544823066,-24.0,7.0
4.0,0.0,75.47188977448539,84.7160754363995,-22.0,2.0
7.0,5.0,126.65388040112141,49.045735094794836,-28.0,4.0
0.0,5.0,193.36253240842495,54.99914647683822,-25.0,6.0
2.0,3.0,189.10598967556663,80.48722317652799,-20.0,6.0
3.0,6.0,238.4804562343284,29.943857604503734,-21.0,7.0
1.0,7.0,105.21649531338116,30.61928388117351,-21.0,3.0
1.0,2.0,189.930529059268,24.416063604116225,-24.0,6.0
4.0,4.0,276.0676077616797,87.15520757726911,-21.0,9.0
5.0,2.0,62.73682756792027,84.44196710840781,-21.0,2.0
6.0,4.0,44.53049963027439,88.97450144573538,-29.0,1.0
2.0,7.0,198.0104215209146,64.09431049005036,-30.0,6.0
1.0,7.0,171.17949993944669,72.72590518609822,-22.0,5.0
3.0,3.0,267.7617774832997,77.90922376320978,-27.0,8.0
6.0,4.0,6.700690872018045,43.621329842669795,-23.0,0.0
5.0,3.0,234.88035081838785,83.25369920782362,-23.0,7.0
6.0,1.0,234.60923242676108,34.20506482230918,-25.0,7.0
6.0,4.0,114.46472499087301,65.3758938712681,-27.0,3.0
1.0,7.0,306.5659487032366,4.518652593566149,-26.0,10.0
6.0,7.0,274.7393860360558,44.52214331610805,-25.0,9.0
1.0,1.0,286.15699972797586,30.492621519846008,-22.0,9.0
3.0,5.0,310.3367695922888,36.25257166785059,-25.0,10.0
5.0,1.0,202.22839268232568,50.960636833204354,-23.0,6.0
0.0,4.0,295.6412092042749,66.87838809966446,-30.0,9.0
0.0,1.0,357.3403671622021,19.434470703052533,-23.0,11.0
4.0,7.0,186.15217932120655,23.15402503657601,-21.0,6.0
2.0,3.0,288.9801319128165,29.125738216435767,-21.0,9.0
3.0,3.0,226.99762396701138,21.803203352819615,-25.0,7.0
3.0,5.0,208.66934286302737,48.7313537324559,-22.0,6.0
1.0,4.0,192.78481640072604,62.94161913134942,-20.0,6.0
4.0,7.0,167.3007689350678,19.709420420011494,-21.0,5.0
3.0,1.0,161.48741558422378,22.095709526780745,-24.0,5.0
1.0,1.0,188.15148634937287,24.65652344780073,-23.0,6.0
2.0,3.0,177.69405377663446,73.50909834127596,-28.0,5.0
6.0,0.0,91.89362137613271,33.759024010926375,-20.0,3.0
5.0,2.0,96.34547466161169,82.63169795539409,-20.0,3.0
1.0,5.0,281.30786017411185,31.093802639770647,-30.0,9.0
6.0,5.0,0.7610251788683208,50.175339238219415,-20.0,0.0
2.0,6.0,23.66831948345278,10.078237379580598,-26.0,0.0
5.0,2.0,203.55571823222695,49.43351616078918,-27.0,6.0
3.0,6.0,341.5091204112773,29.540207435773866,-26.0,11.0
4.0,3.0,152.9964789559419,83.1211286483529,-27.0,5.0
1.0,4.0,201.28858986415906,59.808475467719354,-22.0,6.0
0.0,7.0,286.4372599558379,60.18829516260444,-24.0,9.0
6.0,5.0,66.05555107550111,40.87528733287679,-21.0,2.0
6.0,6.0,98.69844837586076,81.96523128022328,-30.0,3.0
5.0,2.0,270.13504469680805,11.250948258021994,-24.0,9.0
3.0,7.0,20.902227581824473,56.31882435061219,-22.0,0.0
0.0,0.0,335.0798247807102,11.121520611278212,-25.0,11.0
0.0,2.0,218.9500774193336,24.10484152358557,-26.0,7.0
6.0,5.0,97.55213166701553,35.11917893519085,-25.0,3.0
0.0,3.0,134.98733155515333,27.976393799292786,-26.0,4.0
2.0,4.0,333.8077036874336,72.65251633232822,-25.0,11.0
4.0,0.0,320.80778435141383,13.519372149352192,-21.0,10.0
6.0,1.0,55.318823474341194,45.941218175031274,-22.0,1.0
7.0,3.0,55.60923267594579,4.388096454735308,-21.0,1.0
5.0,6.0,239.12650819110456,76.73576244619316,-20.0,7.0
3.0,6.0,325.8152933613587,88.24405229577091,-28.0,10.0
4.0,4.0,224.88189886162232,27.523935515754587,-22.0,7.0
0.0,4.0,90.8797943949174,33.76842124424932,-23.0,3.0
7.0,4.0,276.09570279481176,83.22226323009457,-30.0,9.0
2.0,3.0,171.31162362113682,31.531208673669685,-28.0,5.0
2.0,7.0,130.37521631263246,74.99681762883421,-21.0,4.0
5.0,4.0,287.97374807775134,52.40538818324788,-28.0,9.0
1.0,6.0,192.45186680034195,28.3909773676755,-24.0,6.0
5.0,6.0,231.09420071483893,85.85146871843199,-30.0,7.0
1.0,6.0,223.63576877227072,47.076696703900964,-24.0,7.0
3.0,6.0,57.698276274189034,58.66598696873449,-21.0,1.0
3.0,5.0,97.31862903437484,18.8212453132626,-26.0,3.0
0.0,7.0,298.3140678206642,63.2098126048504,-21.0,9.0
1.0,5.0,280.56165186535134,56.274472163809165,-30.0,9.0
2.0,1.0,134.982769698508,48.50609625414465,-26.0,4.0
3.0,2.0,209.1282998164027,43.98610715758172,-21.0,6.0
4.0,6.0,306.17400295008696,84.31379908905335,-21.0,10.0
1.0,0.0,138.22932274145495,33.06433476290826,-27.0,4.0
3.0,2.0,28.194301700657114,73.4236428691493,-25.0,0.0
2.0,3.0,95.54209161531989,11.347282692585377,-20.0,3.0
3.0,5.0,101.44012933023461,80.34573350934723,-29.0,3.0
7.0,6.0,112.3729853716229,33.106397469221356,-26.0,3.0
7.0,5.0,180.40534440207728,34.315503491088656,-28.0,6.0
7.0,4.0,218.72095127081425,73.31268561207956,-26.0,7.0
7.0,3.0,80.48563823223441,78.22013153755842,-28.0,2.0
4.0,5.0,230.59782900416724,26.140114180371462,-30.0,7.0
6.0,7.0,143.55802920142554,83.31469833710943,-26.0,4.0
6.0,2.0,197.75998438143398,33.545003428455225,-22.0,6.0
3.0,3.0,236.86032300336225,80.48441913350842,-20.0,7.0
6.0,5.0,265.72208145065446,63.66983892729004,-30.0,8.0
3.0,6.0,162.8854499665222,77.1172047892775,-27.0,5.0
7.0,2.0,39.162783376395645,4.61168770255938,-21.0,1.0
5.0,7.0,286.6387592096857,49.24905571343506,-29.0,9.0
0.0,2.0,251.30421339185267,5.205038506757878,-27.0,8.0
0.0,5.0,67.31843045545003,10.562895181008429,-20.0,2.0
6.0,0.0,55.346462228023036,63.70258092870032,-28.0,1.0
5.0,1.0,324.6768567187201,72.29377869777133,-20.0,10.0
2.0,6.0,0.3942400645201808,13.71581449548471,-30.0,0.0
2.0,4.0,93.75357304511385,17.504134057715163,-23.0,3.0
5.0,1.0,315.61230029284536,59.11674454175939,-30.0,10.0
7.0,1.0,348.8609207023496,2.4223363023093603,-22.0,11.0
3.0,0.0,63.861104771210094,79.09468418051642,-25.0,2.0
7.0,2.0,359.2804225021601,15.445584875734589,-22.0,11.0
6.0,7.0,253.47213547872985,68.9722982801407,-21.0,8.0
7.0,5.0,66.37718120841572,87.33878933546498,-29.0,2.0
5.0,6.0,282.93419340555033,65.87963432985414,-21.0,9.0
4.0,0.0,201.228574392884,31.491806556106262,-22.0,6.0
7.0,6.0,138.80720078803117,55.50969257181358,-23.0,4.0
2.0,4.0,27.868945845815464,4.9364916923920745,-23.0,0.0
1.0,0.0,76.1251338656526,65.2131150107223,-20.0,2.0
2.0,6.0,314.00933111548517,84.80732017003263,-27.0,10.0
0.0,0.0,18.81052308629082,60.90297219350016,-21.0,0.0
6.0,7.0,341.77716395863285,74.63980649516479,-29.0,11.0
0.0,0.0,168.39283955973775,5.38758903864462,-30.0,5.0
6.0,6.0,260.91337378797596,72.07288538590026,-30.0,8.0
0.0,6.0,225.15754807241936,9.491421485144144,-29.0,7.0
0.0,5.0,2.317931569022646,25.220460047559243,-21.0,0.0
6.0,3.0,212.46417147417824,30.747707420592427,-25.0,7.0
7.0,3.0,266.1621051028753,22.04488107093362,-30.0,8.0
3.0,2.0,201.2698943053244,12.448392235623286,-22.0,6.0
0.0,3.0,60.937683621128805,11.087118466359124,-21.0,2.0
3.0,6.0,153.2443290604333,84.57286632733627,-24.0,5.0
0.0,1.0,261.22464851182656,43.429384540899676,-28.0,8.0
2.0,6.0,78.78565679808005,44.1730695138464,-28.0,2.0
2.0,4.0,84.58386726151815,34.950002666684234,-30.0,2.0
1.0,5.0,269.64579049162074,16.53743520657542,-25.0,8.0
1.0,2.0,277.115543147724,10.02315605662093,-20.0,9.0
3.0,5.0,269.32863264109915,47.3153483614186,-28.0,8.0
7.0,0.0,299.2883934275875,45.43699769939635,-24.0,9.0
1.0,5.0,108.71267308272759,44.12467582986202,-21.0,3.0
5.0,0.0,57.35629955453835,60.230683583095534,-28.0,1.0
2.0,1.0,240.77890489907534,43.81004815201561,-24.0,8.0
1.0,2.0,142.69722144367086,81.92043715882654,-25.0,4.0
3.0,7.0,193.96092545200455,5.761263368247392,-29.0,6.0
5.0,1.0,310.01405279674543,80.04872327677217,-28.0,10.0
1.0,5.0,217.02946854646223,61.21910599417264,-22.0,7.0
0.0,6.0,180.66756966957524,9.686368631461852,-22.0,6.0
0.0,7.0,251.7836052463344,49.51278984863481,-20.0,8.0
1.0,6.0,85.44958883397415,38.51687518501028,-27.0,2.0
3.0,1.0,67.4329524223029,34.62774766216819,-28.0,2.0
0.0,1.0,353.0962173200023,88.98569672678852,-25.0,11.0
7.0,2.0,120.25535507407062,44.38883319513554,-23.0,4.0
6.0,7.0,321.80782649428266,13.004612750569494,-29.0,10.0
1.0,7.0,303.84264321898496,21.037077425577948,-20.0,10.0
6.0,0.0,191.9174878156097,45.78761122373572,-25.0,6.0
7.0,5.0,127.87717208718021,15.968641702569135,-21.0,4.0
7.0,4.0,314.2134533766076,63.109150471796845,-30.0,10.0
0.0,3.0,164.5281382468884,57.360186611844114,-29.0,5.0
5.0,4.0,170.92823826721008,72.86704050601253,-30.0,5.0
7.0,4.0,2.9236939790637155,18.46821950373717,-20.0,0.0
4.0,1.0,52.02478132061641,0.8217849440052072,-22.0,1.0
3.0,3.0,358.29108791085423,10.422603932749661,-27.0,11.0
2.0,5.0,110.02753554168017,11.932050342833833,-20.0,3.0
0.0,3.0,216.56202323351283,19.84356443670011,-22.0,7.0
3.0,4.0,155.7737400677296,27.64441302155996,-28.0,5.0
7.0,2.0,97.0642040670766,29.139270029234112,-28.0,3.0
6.0,3.0,342.92515465206446,55.28697707218882,-23.0,11.0
1.0,0.0,223.37577378317974,52.736574268182835,-30.0,7.0
2.0,6.0,259.96434630769403,86.45539011463705,-29.0,8.0
0.0,6.0,153.9264984210913,89.72223709890937,-29.0,5.0
1.0,6.0,327.39035443587005,77.37855034933166,-25.0,10.0
5.0,5.0,166.75802988881765,32.883613022912336,-28.0,5.0
7.0,5.0,315.91335192294457,44.40161172470733,-24.0,10.0
0.0,4.0,221.28217183199988,45.17162456565536,-30.0,7.0
6.0,0.0,215.0927981735041,88.04505417528512,-29.0,7.0
3.0,5.0,348.669746572358,79.31992771897147,-21.0,11.0
5.0,5.0,160.57534175155348,76.73315578948088,-25.0,5.0
1.0,0.0,94.32729394584355,49.31518858866949,-25.0,3.0
2.0,1.0,197.25747568139278,37.97569883407024,-23.0,6.0
4.0,7.0,325.8108560203695,67.16680403475688,-26.0,10.0
7.0,1.0,35.41003272904159,14.640377597332177,-22.0,1.0
1.0,0.0,69.31554102196283,22.32692349748751,-30.0,2.0
2.0,1.0,317.33354190416696,22.731979621220507,-23.0,10.0
5.0,6.0,133.591968942796,23.556797924288546,-24.0,4.0
1.0,5.0,287.80507784487776,24.46524506841909,-30.0,9.0
